"","x"
"O21_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH7~MTG_L1_neg","8"
"O21_BCH1_1NeuNN_H200.1030_MTG_layer_1~MTG_L1_neg","9"
"O21_BCH3_1NeuNN_H200.1025_MTG_Layer_1~MTG_L1_neg","8"
"O22_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH5~MTG_L1_neg","8"
"O22_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH6~MTG_L1_neg","8"
"O22_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH7~MTG_L1_neg","7"
"O22_BCH1_1NeuNN_H200.1030_MTG_layer_1~MTG_L1_neg","8"
"O22_BCH3_1NeuNN_H200.1025_MTG_Layer_1~MTG_L1_neg","7"
"O23_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH7~MTG_L1_neg","9"
"O23_BCH1_1NeuNN_H200.1030_MTG_layer_1~MTG_L1_neg","7"
"O23_BCH3_1NeuNN_H200.1025_MTG_Layer_1~MTG_L1_neg","7"
"P01_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH6~MTG_L1_neg","8"
"P01_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg","8"
"P02_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH6~MTG_L1_neg","8"
"P02_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH7~MTG_L1_neg","9"
"P02_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH8~MTG_L1_neg","9"
"P02_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg","8"
"P03_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH6~MTG_L1_neg","9"
"P03_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH9~MTG_L1_neg","8"
"P04_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH6~MTG_L1_neg","9"
"P04_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH7~MTG_L1_neg","6"
"P04_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH8~MTG_L1_neg","8"
"P04_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg","8"
"P05_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH6~MTG_L1_neg","9"
"P05_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH7~MTG_L1_neg","8"
"P05_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH9~MTG_L1_neg","6"
"P06_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH8~MTG_L1_neg","9"
"P07_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg","9"
"P08_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH6~MTG_L1_neg","8"
"P08_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH7~MTG_L1_neg","9"
"P08_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH9~MTG_L1_neg","8"
"P09_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH6~MTG_L1_neg","7"
"P09_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH7~MTG_L1_neg","8"
"P09_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH9~MTG_L1_neg","8"
"P09_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH8~MTG_L1_neg","7"
"P09_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg","9"
"P10_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH6~MTG_L1_neg","8"
"P10_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH9~MTG_L1_neg","7"
"P10_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg","9"
"P11_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH7~MTG_L1_neg","8"
"P11_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH9~MTG_L1_neg","7"
"P11_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH8~MTG_L1_neg","8"
