"","PC1_rot","PC2_rot","PC3_rot","PC4_rot","PC5_rot"
"H02_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.0212131400244989,0.00610707083750489,-0.00289548389984495,0.0592158170764436,-0.0305935476692023
"H03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0170969807181215,1.85371295471168e-05,0.0026850263495747,-0.00484159220515805,-0.0619669886077583
"H03_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",-0.00798125422763853,0.00594807566989544,0.0151316323370732,-0.0178683537113326,-0.0820579760839941
"H03_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0274168556215115,-0.0361989224814933,-0.00383261131889781,-0.000659870384967068,0.0122445448374173
"H04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0273849771718393,0.00644201850220703,-0.00196109873674992,0.030993116176701,0.027933047158956
"H04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0342939090134916,0.0121132369554141,-0.00772682201149899,-0.0514084354100316,0.0289876826936942
"H04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0206195958902265,-0.016675518546565,0.000393539859286133,-0.0194090206695161,0.00348218772573395
"H04_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0269357874571175,-0.0339809654117547,-0.00594251068419351,-0.00349459815412509,0.0034171866712813
"H04_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.0479815597522803,0.00980447326098141,-0.0148875805669253,-0.0228362879389599,0.0374939857354889
"H05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",0.024401238056662,-0.0254800586225958,-0.00846249503857134,-0.0235945967619337,0.00956784352383953
"H05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0238846822607917,-0.0326434363190284,-0.00425852780586601,-0.00909359210882487,-0.000936597589805146
"H05_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",-0.0406906483526083,0.00488184526577877,-0.00929301441076891,0.0325411564946263,0.0416414630029483
"H05_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.0409988719755552,0.0142848391876157,-0.00809113778320475,-0.0625353472701771,0.0025730598506543
"H06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",0.0173321240485691,-0.025419812740448,0.000240937113646355,-0.0110920680730402,-0.00565415811999079
"H06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0476305935351485,0.00994920617466565,-0.0135362893345522,-0.0600529795052623,0.0281391832731283
"H06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0487094007429285,0.00879888806614296,-0.00723560655605921,-0.0653083606904723,0.0213281943893245
"H06_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",-0.0322308400590777,0.00978787187514238,-0.00876204667619475,0.0108202336636667,-0.0144528419680944
"H07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0288066777282437,-0.0325801098799988,-0.00644204918138624,-0.015199724709955,0.00900499893152071
"H07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",-0.0236528583872198,0.0033237483854803,-0.00341512932236222,0.0163918119566414,0.0135591331108406
"H07_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0284771809130731,-0.0186888018383762,0.000161198256513847,-0.0183213481903995,0.000812236858235363
"H08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0428621348654736,0.00847884823714736,-0.00205888967934464,-0.0418002502936579,0.032051186477841
"H08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",0.0248491452932705,-0.0297590827267493,-0.0018730580970596,-0.0106372093422689,0.00507193169356788
"H08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0517443346948705,0.0140022288080267,-0.00807416720426779,-0.0615703187884162,0.0360147714135251
"H08_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0264465848901567,-0.0298305063178437,-0.00407793309725831,-0.00843773105690867,0.00663726483459271
"H08_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.0320364256302537,-4.4702222926897e-05,-0.0149761324455684,0.050417228042411,0.0415421804693797
"H09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0348600996699143,0.0142156400008743,-0.000877445048515792,-0.060027031639899,0.0272949067672579
"H09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0357888915399531,-0.0355525495719604,-0.00517036840561513,-0.000807416068234871,0.00767652051103463
"H09_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0251637800288171,-0.0333784367747633,-0.00657605651802536,-0.000199302145390679,0.00155396997098014
"H09_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0326826732367654,-0.0372559150093687,-0.000309941118496194,-0.00239544772605811,0.00790571005842994
"H10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0331161479295453,0.00548859033163781,0.00334399152276665,-0.0592105752491998,-0.0298205377353672
"H10_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0339373464599676,-0.0314109166492612,-0.0112317987276581,5.52564992352324e-05,0.0133902279835644
"H11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",0.0277717345686162,-0.0309740785799711,-0.0104353242587168,-0.0165579896676394,0.00442956883413938
"H11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0188589703324469,-0.00536326093968535,-0.00302594463964988,-0.0117352065514555,-0.0661003628868284
"H11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.00929419066879327,0.00711680779109495,0.000975162846420822,0.0255179656362313,-0.0263986669279005
"H11_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0357805058929812,-0.0370776677663391,-0.00451882494378318,0.00735486529937546,0.0110739835291758
"H11_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0269913098192741,-0.0324670160892833,-0.0062104567080167,-0.00186922195059935,0.0140534461478855
"H12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0461393498159842,0.00844344134787237,-0.00778614522659002,-0.055848556965685,-0.000500413472008278
"H12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0317063971253646,0.00303701510244982,-0.0142361509714053,0.0420984446003307,0.0250492139380775
"H12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0321886496611724,-0.0362204483965073,-0.00382468668780212,0.000966643513742705,0.0121826829970122
"H12_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0337872939886411,-0.0412612991328686,-0.00252940061447535,0.00154048498875873,0.0147638453901339
"H12_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.024419643654207,-0.0354783737541612,-0.0100879457924092,0.00276783338500646,0.00232156041126651
"I01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.029114420604155,-0.0362296836817977,-0.00957805748648974,0.00139181806220314,0.0140463987290807
"I01_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos",-0.0394651490497362,0.0150156229630868,-0.00712937344314436,-0.0593261409836942,-0.0133057232839729
"I02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0312837423432162,-0.038244887398617,-0.00240878178787461,-0.00330702961910484,-0.00237996202647506
"I02_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0330375090561004,-0.0370828392668549,-0.00619939975353676,-0.00569922064354397,0.00788377472487166
"I02_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos",-0.0329614588126939,0.0112463291582349,0.00337615458069339,-0.000428527314995024,-0.00963361400998459
"I03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0250066029432186,-0.0376351535750246,-0.0130225343845194,0.00258994981755952,0.00238817770901301
"I03_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.024081297505204,-0.0365873671297065,-0.0104347736258388,0.0116669459334446,0.00229257468183184
"I03_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos",-0.0431325119140373,0.0150816289730704,-0.00351111988131422,-0.0672825009299676,0.00717892636131633
"I04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0366218504471865,0.0140748357871096,0.000784592807767521,-0.06927432314271,-0.00605674297850197
"I04_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0362743109641891,-0.0399164942645304,-0.0046685197433702,-0.00426536408833133,0.00158932429181809
"I04_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos",0.0259693393955892,-0.0312965740011384,-0.00486418824499295,-0.00813567333796967,0.00267230840494159
"I05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0245228165635288,-0.018602628193289,-0.00160448415667885,-0.0267974967417397,0.00375355328586421
"I05_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.00169468578327822,-0.018303534731645,-0.00113047572381873,-0.0265245016958076,0.0310773595791992
"I05_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos",-0.0326099000117981,0.00837349548994386,-0.00139914357382216,1.77497598345362e-05,-0.00400912477218089
"I06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0134313932547558,-0.00402410792348815,0.00165249777473272,-0.00391061890240535,-0.0751788626961849
"I06_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0338641914186707,-0.0347096400089466,-0.00558815871148702,-0.0118867950060064,-0.00449855341302361
"I06_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos",0.0266511085760431,-0.028116990186139,-0.0111859454114682,-0.0067263280770505,0.0105807808621006
"I07_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.0156650646989543,0.0073680409196642,0.000612367013114769,0.0517338155805704,-0.0182286042622125
"I07_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos",0.033259092102236,-0.0363702545083574,-0.00362356542038584,0.00198082010100919,0.00571978914822497
"I08_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0196264368924871,-0.0006856158549457,0.00707741437262534,-0.0221169205311052,0.00200535536585945
"I10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0141300703343033,-0.00221639663587744,-0.00157577602755593,0.00494132320046628,-0.111716800379096
"I11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0338781853915066,-0.0317487278488882,0.00243767824410768,-0.0188794418541167,-0.00519475296778992
"I13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",0.0271631021667153,-0.0393066785776362,-0.00767604858919986,0.0049271556771174,0.00413892379185287
"I13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",0.0241629014901153,-0.0372217761857023,-0.00263643170558261,-0.0015884362432574,0.00366607841070367
"I13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.0264406307408855,0.00321405651258201,-0.00695762281231181,0.0391933738075029,-0.0160402255333739
"I13_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0189352250434887,0.00118194097540311,-0.0103919398486712,0.062041118291612,-0.0394485688876691
"I13_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",-0.0266595829947497,0.00949236178385142,-0.0110998065280963,0.0579093177286377,0.0278021609585289
"I14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.0496203300798747,0.00984689935466032,-0.0104711007101006,-0.0492768412473626,0.0381457123464129
"I14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0489390511003995,0.00476846256198955,-0.0120218916639685,-0.0453155339794887,0.0328790874061235
"I14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",0.0260036981606547,-0.033463809703622,-0.00459859052983577,-0.00384382910110869,0.00179491234327868
"I14_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",-0.0293713045409296,0.00533083774614487,-0.00790446501365073,0.0541425326430499,0.0312993940218117
"I15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.0355063089822599,0.0118845134240137,-0.00954943703513503,0.0498064281850672,0.0470640238336235
"I15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0463446729859954,0.00979497432492809,-0.00347564169726516,-0.0550094002144765,0.0190067041203273
"I15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.0068023418299325,-0.000362210374678187,-0.0045695437242541,-0.0153446186075969,0.00488455838100515
"I15_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0452128699433942,0.0107339766933886,-0.00603992826237632,-0.0556188767256171,-0.00512249819979866
"I16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0192739932956272,0.00130728813999656,0.00277618718849294,-0.00287713208659325,-0.0115231036417856
"I16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.0518019771568887,0.0109746547704159,-0.0154036370780816,-0.0543271633751232,0.0224762972458655
"I16_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0310603730138036,0.00741099612994003,-0.00849025251269159,0.0483617138708487,0.0113754838860583
"I16_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",-0.0481082444495903,0.0138488527334226,-0.00810658086437751,-0.040044335935967,0.0260290248277887
"I17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.0338001465671642,0.00403195974172142,-0.0126953784990074,0.0599984104972847,0.0464345814817189
"I17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0319805769464304,0.0091904294362043,-0.00422820857835806,-0.0392104885527281,0.0207228204950825
"I17_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0436341798402934,0.0098623441738524,-0.00211460804357466,-0.0656499647740431,-0.00460753771640472
"I18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.0483713130943063,0.0100268499959351,-0.0174030354090721,-0.0493549825935114,0.0283652180253805
"I18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0279374135604494,0.00767689733911513,-0.012934450171011,0.064790751240394,0.0463817119840768
"I18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.0524568011234472,0.006558509037213,-0.0125963077991864,-0.0490537559134767,0.0304701265307576
"I18_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",0.0274262240048971,-0.0288564351932065,-0.0136330737791385,-0.00924807689561291,0.00857407264955455
"I19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.0301063005331302,0.00719338275962191,-0.00417915785069955,0.0478675669136822,-0.00374083365649545
"I19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0262287691441792,0.0023503916068471,-0.00962539863567111,0.0563823956553871,0.0402114627139706
"I19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",0.028317384994813,-0.0310501505678159,-0.00516281811846947,-0.0217599772487187,0.00770537766063805
"I19_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",0.0271160227727059,-0.0336383249127541,-0.00712118899409043,0.00181383590681929,0.0111301081143536
"I20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.0322199919058633,0.00838790389050738,-0.00769260057842293,0.0605464120511006,0.0383773189904428
"I20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.0498079511210371,0.0123292448584127,-0.0165896588365802,-0.0413935317233992,0.0304226017484353
"I20_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",0.0281351304548391,-0.0369165557034655,-0.00693886769697022,-0.00157710330521465,0.00991298080473988
"I21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0266407476863635,-0.00238328317449404,-0.0022047390598787,0.0412198653372725,-0.0102874316787517
"I21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.0479944567961748,0.00916515952707338,-0.0120726554926006,-0.0429790376141304,0.031502752923691
"I21_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0268867978681133,0.00673332549813706,-0.00426155612624035,-0.0257011395181324,0.0224180081668493
"I22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.0193321113702154,0.00185763620110069,-0.00212812638578815,0.056451088541812,-0.0231725729319589
"I22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",0.0303500281801019,-0.0326208194700663,-0.0036559227040189,0.00121571763608011,0.00492120114391747
"I22_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0174930570749899,-0.00135561376594449,-0.0069095948612444,0.0622164989888498,-0.0325539308522242
"I22_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",-0.0140596794892018,-0.00296131651512786,-0.000622711700244245,0.0327105119385651,-0.0212401346430709
"I23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",0.0199330709431458,-0.0290548429706746,-0.00725320521969046,-0.0039284719091002,0.00479828453249233
"I23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.0488219856112945,0.0144799542974344,-0.00746329729116299,-0.0653295045288343,0.01297241817346
"I23_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0423509783997819,0.0135428387035533,-0.00252140425421235,-0.0657501462947412,0.00586926455983075
"I23_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",0.0295770832861761,-0.0281486075624831,-0.0043502238333859,-0.00760991239142193,-0.00183669085804104
"I24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.036073589630355,0.00951203052328983,-0.00906814433755656,0.0164378104036879,0.053486929193692
"I24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0322994945504234,0.00236305999090697,-0.00629332312317939,0.0518126833759497,0.0544409701422142
"I24_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0311782462042788,0.00460983462615228,-0.00703400172394694,0.0195125562508091,-0.0122741047807481
"I24_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",-0.0177830216666914,-0.000964593220407802,-0.00208285829568769,-0.0131363773431645,-0.109809198929176
"J01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",0.01843355561255,-0.029177088427608,-0.00557006075627684,-0.00926969689231313,0.0042667117357948
"J01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0360323825420841,0.0038576086480179,-0.0102634514685767,0.0427520246042203,0.0466763671804809
"J01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.026357921288761,-0.0217735637699778,-0.000789782123790063,0.0119556170796622,-0.00147830117537632
"J02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0178676912603485,0.000647104192565511,0.00357172770074643,-0.00723725569753293,-0.0959332591102216
"J02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0339415391415214,0.0123506153856782,-0.00196182888699498,-0.00571193953157478,0.0151585718738722
"J02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0268722474774872,-0.0351752049218105,-0.00755811049441442,-0.00131157467286429,0.0104319866947125
"J02_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",-0.0503868469083538,0.0157009397691345,-0.0102794750466861,-0.0478926800548444,0.0468157118548996
"J02_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0635355599345001,0.0348655211317027,-0.0741930139457459,-0.0218583279332419,0.0102812483849241
"J03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0422094123268413,0.0129936955656087,-0.00667927174127936,-0.0457134774469172,0.0275745820230465
"J03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0202673567521413,0.000252762341625427,-0.0026596017003691,-0.0171984684733762,-0.0830591487892653
"J03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0491950799236514,0.0095633661851348,-0.0114828305865234,-0.0557635072243292,0.0344851077488764
"J03_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",-0.0110629863525201,0.00553094337259801,0.0101685426321803,-0.0018295972664951,-0.0826307242513716
"J03_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0192073724431169,-0.0289061042335661,-0.0106289211847125,-0.00811884363480309,-0.00363380087564942
"J04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0486224271219495,0.0115610638346255,-0.00791851813831402,-0.0445346044865391,0.0176376197043714
"J04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.022225965229532,0.0072032746506884,0.000955553780366481,0.0183497456020254,-0.0153128614285205
"J04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0254017124850733,0.00554867333134532,-0.0115118061507163,0.0308448962366077,0.0281618700902308
"J04_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",-0.0292642931040524,0.00467128516008226,-0.00426571580083518,0.0603967502041963,0.0554861704145265
"J04_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.0520164228416766,0.0074962619775351,-0.0143943898990119,-0.0481168896977253,0.0292234665545904
"J05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0284736969655422,0.0116638718425948,0.00451803950412791,-0.0592133732127192,-0.0209566467099069
"J05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0250386928261724,0.000977411323939296,-0.00155572003889094,0.0498512203388254,-0.0325258629590851
"J05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0329705128305592,0.00825458618803978,-0.0083361014779759,0.00344174964453792,-0.00902438302487302
"J05_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0229022359100034,-0.0329559334494681,-0.0049341665260004,0.011496216685,0.0174648671729253
"J05_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.0221683330202671,0.000759849432168354,0.000168837067814125,-0.00739478829078805,-0.0652447355887493
"J06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0240668849060388,-0.00264588277799392,-0.00533842257826138,0.0425280141966054,-0.0295849085515148
"J06_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0240571037586068,-0.0321677094483927,-0.00483344931309196,-0.000133849431243071,0.00186291811701432
"J07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0228513668189219,2.05627217806464e-05,-0.00105600989410157,-0.0104687500949637,-0.0846713127636827
"J07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0272885510686117,-0.0350901913126694,-0.00709787910282573,-0.00502251759429015,0.00697335262390323
"J07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",-0.0350135946798997,0.00779628965874841,-0.00298726765346506,0.0375900855232636,0.0533086375743504
"J07_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0293957634031295,-0.0380689633561639,-0.0012025754426634,0.00553965987873133,0.00822562411076443
"J08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.022231157860845,-0.00215550364971883,-0.00180934828288628,0.00121253763845797,-0.0129214667860121
"J08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0266244048584927,0.00381824366340418,-0.011936914912801,0.0234064693808327,0.0394123646864494
"J08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.041545935157255,0.00684007936228871,-0.0115265085345571,0.0227406217137325,0.053155798239397
"J08_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0146398032587487,0.00394640864361995,-0.00701892375626484,-0.0218500739178103,0.00350096659165809
"J09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",0.0225267638799742,-0.0278495025818216,-0.00523833996407188,-0.00761610594383271,0.000628188601686189
"J09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",0.0292741044289445,-0.0281017059656144,-0.00859234426029577,-0.0155708180819946,0.00078931235034574
"J09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0263337620427418,0.00514467807684588,-0.00514519200333406,0.0325190270437361,0.0464430666691347
"J09_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0351978646049452,-0.00169749445852374,0.0571808934665069,-0.0110297628844981,0.0318542511967083
"J09_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0308524677073591,-0.0289703018073587,-0.00104237387157055,-0.0221283129303829,-0.00238878808875096
"J10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0303169681769181,0.0109926880546473,0.001193991572944,-0.0608230749326403,-0.0209467315232516
"J10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0197249676725487,0.00215359823409719,-0.00616065847608018,0.0374864486329155,-0.0218877088849081
"J10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.012946177212349,-0.00660244285467648,-0.0105463954762156,0.00619561726457043,0.027146119099447
